video_id,video_title,categoryId,category,tags,published_date,thumbnails_medium_url,description,channel_id,crawled_time
-Wk34niiVF8,Great Navigator Zheng He's Legacy Brings Tourists to Indonesia,25,News & Politics,Not found,2016-08-02 02:01:36,https://i.ytimg.com/vi/-Wk34niiVF8/mqdefault.jpg,"It has been over 600 years since Admiral Zheng He, from China's Ming dynasty (1368–1644), began his expeditions to explore Southeast Asia, but even today he is known as a symbol of strength between the Chinese and local residents on the Indonesian island of Java.

Zheng He, also known as Cheng Ho, is an important part of Chinese history in Indonesia, and Semarang, the capital city of Central Java, was named after him.

The provincial government of Central Java, in collaboration with the leaders of the Tay Kak Sie Temple, Sam Poo Kong Temple and the Chinese Community of Semarang, staged the Cheng Ho Cultural Festival in Semarang from last Saturday to Sunday.

""We have to revive the Cheng Ho route once again because it serves as an important icon with regards to Indonesia's connection with China,"" said Hari Untoro, a multiculturalism expert from Indonesia's Tourism Ministry.

The festival began at Sam Poo Kong, the oldest Chinese temple in Semarang and the exact place where Admiral Cheng Ho prayed, meditated and spread his message of peace to the Indonesian people hundreds of years ago.

To this day, the temple remains an essential site that represents the rich culture and community that Cheng Ho brought to life back in the 15th century.

Now, tourists from all around the world gather at the temple to catch a glimpse of the past.

""I'm studying Chinese in Poland. That's why I want to see how Chinese culture looks in other countries. That's why I came here with my friends to see the temples. It's really beautiful,"" said Sandra, a tourist from Poland.

""People are enjoying themselves and people are gathering all over the place and they're having fun. And I guess, that's really what it is about. You bring the culture to the people and letting them experience it,"" said Vinnie, a tourist from the Philippines.

The historical relationship continues to flourish to this day.

Indonesia's Tourism Ministry created the ""Cheng Ho Sea Route"" tour packages last year, inspired by the Admiral's seven voyages through Indonesian waters starting in 1405.

Foreign arrivals have since increased by nearly two percent, indicating that his ancient legacy remains an important part in building a promising future for Indonesia's tourism industry. More on: http://www.cctvplus.com/news/20160801/8028595.shtml#!language=1

Subscribe us on Youtube: https://www.youtube.com/c/CCTVPlus
CCTV+ official website: http://www.cctvplus.com/
LinkedIn: https://www.linkedin.com/company/cctv-news-content
Facebook: https://www.facebook.com/NewsContent.CCTVPLUS
Twitter: https://twitter.com/CCTV_Plus",UCmv5DbNpxH8X2eQxJBqEjKQ,2022-09-22 11:25:13
dcHaD_j8LPA,CHENG HO FULL TEATER GETAPRI,22,People & Blogs,Not found,2017-01-19 22:35:32,https://i.ytimg.com/vi/dcHaD_j8LPA/mqdefault.jpg,,UCV56X2x0l8-SNMxnxXqs51w,2022-09-22 11:25:13
BD2-1V5Gs4Q,Kelenteng Sam Poo Kong Gelar Bermacam Atraksi Selama Imlek,25,News & Politics,Not found,2018-02-16 06:09:49,https://i.ytimg.com/vi/BD2-1V5Gs4Q/mqdefault.jpg,"Perayaan Imlek di Semarang, Jawa Tengah dipusatkan di Kelenteng Sam Poo Kong. Penyelenggara menggelar bermacam atraksi di antaranya barongsai, liong, reog, tarian klasik dan modern, kuliner khas Imlek, serta live music. 

Official Website: http://beritasatu.tv

Facebook.com/BeritaSatuTV
Youtube.com/BeritaSatu
@BeritaSatuTV",UCqLsfkQSM0yfyGvONAGWd3Q,2022-09-22 11:25:13
MjJPaslTwVQ,Perayaan 612 tahun kedatangan  Laksamana Cheng Ho di Semarang (6),22,People & Blogs,Not found,2017-08-05 00:01:26,https://i.ytimg.com/vi/MjJPaslTwVQ/mqdefault.jpg,"Perayaan HUT kedatangan YM. Konco Sam Poo Tay Djien di Semarang
21 - 22 juli 2017",UCRycN5rVHX03COUQsCAaRPw,2022-09-22 11:25:13
5lGAT5CJwWg,KIRAB BUDAYA Festival CHENG HO Semarang 2022│三宝垄郑和节文化游行│4K,19,Travel & Events,Not found,2022-08-11 18:25:51,https://i.ytimg.com/vi/5lGAT5CJwWg/mqdefault.jpg,"Acara kirab budaya memperingati hari kedatangan Laksamana Cheng Ho ke kota Semarang yang biasanya diadakan setiap tahun sempat 2 tahun tidak diadakan karena pandemi.

Tahun ini, tepatnya pada hari Sabtu, 30 Juli 2022 Kirab Budaya Festival Cheng Ho yang juga dikenal oleh masyarakat kota Semarang dengan sebutan Kirab Besar atau Arak-Arak Sam Poo kembali diadakan. Memperingati hari kedatangan Laksamana Cheng Ho ke-617, Kirab Budaya merupakan puncak dari rangkaian acara yang dimulai pada tanggal 28 Juli lalu. Diselenggarakan oleh Klentang Tay Kak Sie.

Acara berlangsung pada pukul 5.00 hingga 17.00 WIB. Menempuh jalur dari Klenteng Tay Kak Sie ke Klenteng Sam Poo Kong lalu kembali lagi ke Tay Kak Sie. Selama perjalanan, peserta kirab akan bersinggah di klenteng-klenteng yang dilalui, memberikan penghormatan, dan menampilkan atraksi masing-masing. Ada arak-arakan patung Sam Poo Tay Djien (Laksamana Cheng Ho), miniatur kapal Cheng Ho, barongsai, liong (naga), tatung, dan lain-lain.

Selain antusias menyaksikan dan mengabadikan dengan ponsel, masyarakat juga ikut berpartisiapasi dengan bergantian mengangkat patung yang diarak dan memberikan persembahan angpao kepada Barongsai dan Liong. Hal ini dipercaya akan memberikan keberuntungan dan sebagai kesempatan untuk menyampaikan permohonan kepada dewa. Desain barongsai dan liong dengan warna-warni yang cerah juga menjadi daya tarik tersendiri terutama anak-anak.

Ketua panitia pelaksana tahun ini Sindoro Untoro mengungkapkan harapan mereka semoga acara ini akan lebih dikenal oleh masyarakat luas karena perayaan hari kedatangan Laksamana Cheng Ho saat ini hanya ada di kota Semarang. Mereka akan terus melestarikan tradisi ini. Di samping itu, kita juga meneladani sifat kegigihan dan ketangguhan seorang Cheng Ho.

""Kirab ini juga menampilkan akulturasi budaya. Ada rombongan yang membawa gamelan, pusaka-pusaka dan lain sebagainya. Pemain-pemain barongsai dan liong juga tidak didominasi oleh suku Tionghoa. Di Semarang ini sudah berbaur, suku lain juga turut senang dan berpartisipasi,"" kata Sindoro kepada wartawan.

Selain menunjukkan keberagaman dan toleransi kota Semarang yang tinggi, Kirab Budaya Festival Cheng Ho kali ini juga menunjukkan kekayaan seni, budaya, dan sejarah panjang kota Semarang yang merupakan tempat berkumpulnya berbagai etnis dan golongan.

Peserta yang tampil dalam Kirab Budaya Festival Cheng Ho 2022 antara lain:
1. Klenteng Tay Kak Sie Semarang
2. Budi Luhur / Djien Gie Tjing Boe Kiok Semarang
3. Toa Kok Djwee Semarang
4. Bhekun Semarang
5. Kio Tay Ciang Semarang
6. Kio Kongco Semarang
7. Gie Say Sukabumi
8. Ke Den Cong Semarang
9. Keluarga Eyang Kanjeng Slamet Semarang
10. Vihara Dhamma Dipa Tangerang
11. GN Kalong Semarang
12. Klenteng Hwie Tek Bio Semarang
13. Barongsai Teratai Mas Semarang
14. Barongsai Hoo Hap Hwee Semarang
15. Barongsai Dharma Asih Semarang
16. Barongsai HGH Semarang
17. Barongsai ETDT Semarang
18. Arhanude Semarang
19. Pe Jin Sim Semarang
20. Vihara Sri Kukus Rejo Gunung Kalong Ungaran
21. Tatung Singkawang
22. Barongsai Batalyon Arhanud-15 Kodam IV/DIP TNI-AD Semarang",UC8jNMRaOovgOZxeEkuDmYUw,2022-09-22 11:25:13
6haGblErCfA,Warisan Sejarah Kehidupan Masyarakat Tionghoa di kota Rembang,22,People & Blogs,Not found,2021-09-08 13:00:09,https://i.ytimg.com/vi/6haGblErCfA/mqdefault.jpg,"""Warisan sejarah kehidupan masyarakat Tionghoa di kota Rembang.""

Video ini menceritakan warisan sejarah kehidupan kehidupan masyarakat Tionghoa Rembang sejak jaman dulu. Seperti diketahui kota Tuban , Lasem dan Rembang adalah salah satu kota yang mempunyai sejarah awal datangnya orang orang dari negeri China ke pulau Jawa.
Hal ini terus berlanjut sampai masa kolonialisme Belanda, dimana kota Rembang menjadi salah satu kota yang mempunyai penduduk Tionghoa dalam jumlah yang besar. Warisan bangunan dan rumah rumah berarsitektur tradisional China masih terlihat cukup banyak di kota ini. Meskipun tidak sedikit yang sudah terlantar dan tidak terawat, namun beberapa diantaranya masih dihuni dan terawat dengan baik, termasuk salah satunya adalah rumah keluarga mantan letnan Tionghoa Tjoa giok dho. Salah satu rumah peninggalan sang letnan Tjoa ini malah ada yang sudah berubah menjadi hotel yang bernama hotel Antika. Di dalam video ini kita akan melihat keunikan hotel Antika ini yang menggabungkan bangunan model tradisional China dengan arsitektur minimalis modern.",UCcwb1ITa8Zg-dSROB1ZILsQ,2022-09-22 11:25:14
FCN1YF4aulc,Ada apa ??? ???  Di Kelenteng Sam Poo Kong | Laksamana Cheng Ho,22,People & Blogs,Not found,2020-12-08 15:02:19,https://i.ytimg.com/vi/FCN1YF4aulc/mqdefault.jpg,"Semarang telah menjadi salah satu kota sebagai bentuk keberadaan keberadaan bangsa di masa lampau. Bangsa tersebut tidak hanya berasal dari bangsa Eropa saja, melainkan orang-orang Tionghoa pun pernah bersinggah dan kemudian menetap di Indonesia. Keberadaan orang-orang Tionghoa tersebut tentu membawa segala aspek kehidupan yang kemudian diaplikasikan saat menetap di Indonesia. Salah satunya dengan berdirinya Klenteng di Semarang, yakni Klenteng Sam Poo Kong. Klenteng ini terletak di Jl. Simongan, Bongsari, Kecamatan Semarang Barat, Kabupaten Semarang yang dibangun pada tahun 1724.
#wisatadisemarang
#tempatwisatasemarang
#tempatwisata
#wisatabudaya
#visitindonesia
#kotasemarang
#lumpiasemarang
#sejarahsemarang
#wisatasejarah
#budayadanagama
#klenteng
#kelenteng
#sampookong
#khonghucu
#wisataindonesia
#wisata
#pariwisatasemarang
#klentengdisemarang",UCQDnqJP2e8Riiy5UlYCLTbA,2022-09-22 11:25:14
OIatwKtHJZA,weekend off board,22,People & Blogs,Not found,2018-03-13 14:57:32,https://i.ytimg.com/vi/OIatwKtHJZA/mqdefault.jpg,,UC0bcD0JmjtfXMMHiEu9Fwtg,2022-09-22 11:25:14
WpGoPltigjY,Sam Poo Kong Saksi Bisu Penjelajahan Cheng Ho di Indonesia,25,News & Politics,Not found,2018-10-30 12:16:49,https://i.ytimg.com/vi/WpGoPltigjY/mqdefault.jpg,"NARASUMBER:
Mulyadi Setiakusuma (Pembina Yayasan Sam Poo Kong) 
Muhammad Yogi Fajri (Ketua Lopen Semarang)

Selain terkenal dengan wisata sejarah, kota Semarang juga terkenal dengan wisata budaya dan religi. Kelenteng Sam Poo Kong menjadi salah satu tempat wisata yang kental dengan nuansa budaya dan religi di ibu kota Jawa Tengah ini. Bangunan yang dijadikan tempat ibadah pemeluk Tridharma ini menjadi saksi bisu penjelajahan laksamana Cheng Ho di Indonesia. Insight kali ini berkunjung ke kota Semarang untuk membahas lebih banyak mengenai Sam Poo Kong sekaligus peran anak muda dalam menjaga objek wisata sejarah kota Semarang bersama Mulyadi Setiakusuma (Pembina Yayasan Sam Poo Kong) dan Muhammad Yogi Fajri (Ketua Lopen Semarang).

Ikuti berita terbaru di tahun 2018 dengan kemasan internasional berbahasa Indonesia, dan jangan ketinggalan breaking news 2018 dengan berita terakhir dan live report CNN Indonesia di https://www.cnnindonesia.com/tv dan channel CNN Indonesia di Transvision. 

Dalam tahun politik 2018 dan menuju pilpres 2019, CNN Indonesia mencanangkan sebagai Layar Pemilu Tepercaya. Kami akan menayangkan konten-konten politik 2018 secara seimbang untuk mengawal demokrasi dan demokratisasi di Indonesia yang kami cintai. 

CNN Indonesia tergabung dalam grup Transmedia. Dalam Transmedia, tergabung juga Trans TV, Trans7, Detikcom, Transvision, dan CNN Indonesia.com. 

Follow & Mention Twitter kami:
@myTranstweet
@cnniddaily
@cnnidconnected 
@cnnidinsight 
@cnnindonesia 

Like & Follow Facebook:
CNN Indonesia

Follow IG: 
cnnindonesiatv",UCKII0Ml9S5wneKbHswmUrIQ,2022-09-22 11:25:14
86LxmGlClzM,Islamisasi Suku Dayak Tidung Oleh Laksamana Chengo Pada Abad Ke 14 Masehi,22,People & Blogs,Not found,2020-07-08 14:40:29,https://i.ytimg.com/vi/86LxmGlClzM/mqdefault.jpg,"Sejarah Islamisasi Dayak Laksamana Cheng Ho di abad ke 14 Masehi 

.
Saudara pemirsa pada kali ini kita akan membahas mengenai sebuah perjanaan islamisasi pada masyarakat dayak borneo oleh lasamana chengho pada abad ke 14 masehi . Sumber utama dari pembahasan singkat ini adalah laman wikipedia dan kemntrian kekebudayaan republik indonesia serta sumber pendukung yang lainnya, semoga ulasan ini bermanfaat bagi kita semua . selamat menyaksikan .


saksikan juga BENTENG DAYAK DI KALIMANTAN . 
https://www.youtube.com/watch?v=WAsI87gBeK4
.
KERAJAAN SUKU DAYAK PURBA 
https://www.youtube.com/watch?v=Waup8H6lDtQ
.
SUKU DAYAK BIDAYUH DAN NGAYAU
https://www.youtube.com/watch?v=4yOgwY-jsi8
.
DAYAK YANG ISLAM 
https://www.youtube.com/watch?v=86LxmGlClzM
.
AGAMA  KAHARIANGAN YANG HAMPIR PUNAH
https://www.youtube.com/watch?v=2AWXMR8EKyE
.
MISTERI RITUAL KEMATIAN SUKU DAYAK 
https://www.youtube.com/watch?v=l82DRu_C16w
https://www.youtube.com/watch?v=wPV_P46Wo9Y
.
MISTERI PERDUKUNAN SUKU DAYAK
https://www.youtube.com/watch?v=m1d6rhcdV5g
.
PANGLIMA DAYAK PANGSUMA DAN JEPANG
https://www.youtube.com/watch?v=EkOD7wlhFFc
.
ASAL USUL SUKU DAYAK 
https://www.youtube.com/watch?v=JxyjBzEv4LI
.
HUKUM ADAT DAYAK UNTUK SARA 
https://www.youtube.com/watch?v=Cu2dhDU2Si8
.
SANDUNG SAKSI BISU KEMATIAN DAYAK 
https://www.youtube.com/watch?v=Xsa1Qjq1-ug
.
SEJARAH TATO SUKU DAYAK 
https://www.youtube.com/watch?v=4nloe3u1xAQ
.
MANGKOK MERAH SUKU DAYAK 
https://www.youtube.com/watch?v=D3bcEDe1rCU",UCIgfXTyjZ9iCFTYXYZ0G5MQ,2022-09-22 11:25:14
kaVj8QiqzRo,Crew CHENGHO bernyanyi,22,People & Blogs,Not found,2018-05-08 11:48:19,https://i.ytimg.com/vi/kaVj8QiqzRo/mqdefault.jpg,,UCMRdYv897rpBBMoWRG1FlGw,2022-09-22 11:25:15
7GarEUckjyE,Prajurit Laksamana Cheng Ho di klenteng Sam Poo Kong Semarang_behind the scene,10,Music,Not found,2020-08-11 14:05:58,https://i.ytimg.com/vi/7GarEUckjyE/mqdefault.jpg,"Sekedar hiburan gaes saat ini lagi di klenteng Sam poo Kong  semarang  berapa susahnya ketika ngomong di depan kamera hee




#Laksamanachengho
#klentengsampookong
#chengho
#semarang
#klenteng",UC227TlCL4DhWWwuXYe4juFQ,2022-09-22 11:25:15
_fc4okHWQuI,Exploring Komodo with Cheng Ho - Sea Safari Cruises,19,Travel & Events,Not found,2018-11-09 03:25:51,https://i.ytimg.com/vi/_fc4okHWQuI/mqdefault.jpg,,UC_grjrGtFBcYcD22OHFlmfQ,2022-09-22 11:25:15
L1Nz1zhzmRg,Ku kejar cinta ke negeri China ( SAM PO KONG Semarang),22,People & Blogs,Not found,2019-09-17 07:55:19,https://i.ytimg.com/vi/L1Nz1zhzmRg/mqdefault.jpg,"Kuil Sam Poo Kong atau Gedong Batu adalah sebuah kuil Tionghoa yang terletak di daerah Simongan, Semarang, Indonesia. Tempat ini konon dulunya adalah tempat persinggahan Laksamana Cheng Ho, seorang penjelajah asal Tiongkok yang beragama Islam.

Klenteng Sam Poo Kong terkenal hingga ke mancanegara, bahkan kabarnya merupakan tempat yang telah ditetapkan oleh pemerintah Tiongkok sebagai tujuan wisata bagi pelancong asal Tiongkok. Uniknya tujuan wisata ini kebanyakan oleh warga muslim Tiongkok dan/atau bernuansa budaya Islam, bukan nuansa budaya Tiongkok yang lekat dengan dupa dan lilin. Hal ini disebabkan warga muslim Tiongkok dari provinsi Yunnan sangat akrab dan mengenal baik serta menyakini bahwa Laksamana Cheng Ho sebagai panglima perang utusan Tiongkok keturunan Persia memiliki latar belakang Islam.

Bangunan inti dari klenteng ini adalah sebuah gua batu dan merupakan tempat utama dari lokasi ini. Gua batu ini dipercaya sebagai tempat awal mendarat dan markas Laksamana Cheng Ho beserta anak buahnya saat berkunjung ke Pulau Jawa. Di dalamnya terdapat patung yang dipercaya sabagai patung Sam Poo Tay Djien atau Laksamana Cheng Ho. Di lokasi ini juga bisa dijumpai altar dan makam orang-orang kepercayaan Laksamana Cheng Ho saat di Jawa, yang sering pula dikunjungi pengunjung untuk berziarah.

Pemberian nama bangunan/gedung tersebut cukup unik mengingat pemberian nama didasarkan pada benda yang berasal dari kapal tersebut. Sebagai contoh, Mbah Kiai Cundrik Bumi merupakan tempat segala jenis persenjataan yang digunakan untuk mempersenjatai awak kapal. Kiai/Nyai Tumpeng berkaitan dengan urusan makanan di kapal dan Kiai Djangkar tempat meletakkan jangkar kapal. Sedangkan Mbah Djurumudi diduga/dipercaya sebagai makam dari jurumudi kapal. Dalam bangunan tersebut dihiasai dengan berbagai lukisan dan patung-patung yang menggambarkan perjalanan Cheng Ho sampai ke Jawa termasuk pula di permukaan dua pilar bangunan utama.

Pranala luar",UChGg0uIAhQvkAEgBGkSog4A,2022-09-22 11:25:15
zfde8KcuW3Y,AJARAN ILAHI UNTUK SEMUA  - Part 1,27,Education,Not found,2021-09-26 13:01:54,https://i.ytimg.com/vi/zfde8KcuW3Y/mqdefault.jpg,#alzaytun #pusatpendidikan #toleransidamai #aspanjigumilang,UCvH7PUazcj1S-B-pz-lNPpQ,2022-09-22 11:25:15
hzF2GHQRJ00,Sam Poo Kong Sejarah Laksana Cheng Ho di Semarang,22,People & Blogs,Not found,2015-04-06 02:21:11,https://i.ytimg.com/vi/hzF2GHQRJ00/mqdefault.jpg,,UC4xmUzYLAS6hhlk2ndBpmog,2022-09-22 11:25:15
_dGRfcCUaiw,Kelenteng Sam Poo Kong Semarang #vlogHalalGuys,22,People & Blogs,Not found,2018-04-30 10:47:52,https://i.ytimg.com/vi/_dGRfcCUaiw/mqdefault.jpg,"Kelenteng Sam Poo Kong, Gedung Batu - Seputar Semarang
seputarsemarang.com/klenteng-sam-po-kong-1356/
Translate this page
Pada ekspedisi keduanya 1416, armada Cheng Ho mengalami bencana akibat terjangan badai ombak di pulau Jawa sehingga dia terdampar di daerah Simongan yang sekarang dijadikan nama jalan menuju Klenteng. (Dahulu daerah Simongan tempat berdirinya Sam Poo Kong adalah daerah pesisir pantai, sebelum ...
SAM POO KONG
sampookong.co.id/
Translate this page
Sekilas Mengenai. Klenteng Agung Sam Poo Kong. Laksamana Zheng He (Cheng Ho) terlahir dengan nama Ma San Bao. Itulah mengapa klenteng / tempat petilasan untuk Zheng He menggunakan nama Sam Poo Kong. Termasuk klenteng yang ada di Semarang – Jawa Tengah ini. Dalam dialek Hokkian, Sam Poo Kong ...
3 Hal yang Wajib Dilakukan Bila Berkunjung ke Sam Poo Kong ...
https://travel.kompas.com › Travel › Travel Tips
Translate this page
May 6, 2017 - SEMARANG, KOMPAS.com - Semarang merupakan sebuah kota yang identik dengan wisata budayanya. Salah satu destinasi wisata yang terkenal di Semarang adalah Sam Poo Kong. Sam Poo Kong merupakan sebuah tempat bersejarah untuk mengenang Laksamana Cheng Ho yang sempat berlabuh ...
Jejak Penjelajah Muslim di Klenteng Sam Poo Kong Semarang
https://www.cnnindonesia.com/.../jejak-penjelajah-muslim-di-klente...
Translate this page
Feb 15, 2018 - Jejak Penjelajah Muslim di Klenteng Sam Poo Kong Semarang Laksamana Cheng Hoo pernah singgah di Semarang. Di tempatnya berteduh dibangun Klenteng Sam Poo Kong, yang kini populer sebagai objek wisata religi. (CNN Indonesia/M Andika Putra). Semarang, CNN Indonesia -- Hampir setiap ...
Klenteng Sam Po Kong - Wikipedia bahasa Indonesia, ensiklopedia ...
https://id.wikipedia.org/wiki/Klenteng_Sam_Po_Kong
Translate this page
Kelenteng Gedung Batu Sam Po Kong adalah sebuah petilasan, yaitu bekas tempat persinggahan dan pendaratan pertama seorang Laksamana Tiongkok beragama islam yang bernama Zheng He / Cheng Ho. Terletak di daerah Simongan, sebelah barat daya Kota Semarang. Tanda yang menunjukan sebagai bekas ...
Sam Poo Kong - Wikipedia
https://en.wikipedia.org/wiki/Sam_Poo_Kong
Sam Poo Kong also known as Gedung Batu Temple, is the oldest Chinese temple in Semarang, Central Java, Indonesia. Originally established by the Chinese Muslim explorer Zheng He (also known as Sanbao), it is now shared by Indonesians of multiple religious denominations, including Muslims and Buddhists, and ...
wisata semarang KLenteng SAM PO KONG - YouTube
Video for klenteng semarang▶ 4:40
https://www.youtube.com/watch?v=TINsyRsbZq0
Nov 27, 2015 - Uploaded by vidia rizkillah
Wisata SAM PO KONG Semarang.
10 Objek Wisata Terbaik Dekat Klenteng Sam Po Kong (Gedong Batu)
https://www.tripadvisor.co.id/AttractionsNear-g297712-d1214222-...
Translate this page
Hal yang dapat dilakukan di dekat Klenteng Sam Po Kong (Gedong Batu) di TripAdvisor. Lihat ulasan dan foto asli tentang hal yang dapat dilakukan di dekat Klenteng Sam Po Kong (Gedong Batu) Semarang, Indonesia.
Klenteng Sam Po Kong (Gedong Batu) (Semarang, Indonesia) - Review
https://www.tripadvisor.co.id/Attraction_Review-g297712-d12142...
Translate this page
 Rating: 4 - ‎951 reviews
Tempat yg pas untuk menikmati perayaan Imlek saat di kota Semarang .. Banyak makanan dan suasana yg bener benar Pecinan... sekaligus bisa menikmati keindahan Klenteng Gedung Batu dan melihat saudara Tionghoa yg sdg melakukan peribadatan. ada aneka hiburan yg hanya keluar saat Imlek.seperti pertunjukan ...",UCN6qqWWaG9IpiGXjVnWY8ww,2022-09-22 11:25:16
hhdjmPUkhbY,Sam poo kong,19,Travel & Events,Not found,2018-08-04 02:24:14,https://i.ytimg.com/vi/hhdjmPUkhbY/mqdefault.jpg,#sampokong #semarang #DJIindonesia #mavicair #spark #wonderfulindonesia #indotravel #indoheritage #temple #chengho,UCnY9vZPEle6QHkXBhTypyyA,2022-09-22 11:25:16
